in s,C1 in V
8.9852400E-04,2.04471E+00
8.9853800E-04,2.06073E+00
8.9855200E-04,2.04471E+00
8.9856600E-04,2.06073E+00
8.9858000E-04,2.06874E+00
8.9859400E-04,2.04471E+00
8.9860800E-04,2.05272E+00
8.9862200E-04,2.06874E+00
8.9863600E-04,2.05272E+00
8.9865000E-04,2.06874E+00
8.9866400E-04,2.05272E+00
8.9867800E-04,2.07675E+00
8.9869200E-04,2.05272E+00
8.9870600E-04,2.05272E+00
8.9872000E-04,2.04471E+00
8.9873400E-04,2.06874E+00
8.9874800E-04,2.06874E+00
8.9876200E-04,2.05272E+00
8.9877600E-04,2.04471E+00
8.9879000E-04,2.06874E+00
8.9880400E-04,2.04471E+00
8.9881800E-04,2.06874E+00
8.9883200E-04,2.06073E+00
8.9884600E-04,2.05272E+00
8.9886000E-04,2.04471E+00
8.9887400E-04,2.05272E+00
8.9888800E-04,2.06874E+00
8.9890200E-04,2.04471E+00
8.9891600E-04,2.06874E+00
8.9893000E-04,2.06073E+00
8.9894400E-04,2.05272E+00
8.9895800E-04,2.06874E+00
8.9897200E-04,2.06073E+00
8.9898600E-04,2.02870E+00
8.9900000E-04,2.05272E+00
8.9901400E-04,2.04471E+00
8.9902800E-04,2.06073E+00
8.9904200E-04,2.04471E+00
8.9905600E-04,2.06874E+00
8.9907000E-04,2.05272E+00
8.9908400E-04,2.02069E+00
8.9909800E-04,2.05272E+00
8.9911200E-04,2.04471E+00
8.9912600E-04,2.04471E+00
8.9914000E-04,2.05272E+00
8.9915400E-04,2.05272E+00
8.9916800E-04,2.04471E+00
8.9918200E-04,2.06073E+00
8.9919600E-04,2.06073E+00
8.9921000E-04,2.05272E+00
8.9922400E-04,2.05272E+00
8.9923800E-04,2.02870E+00
8.9925200E-04,2.06874E+00
8.9926600E-04,2.06874E+00
8.9928000E-04,2.06874E+00
8.9929400E-04,2.05272E+00
8.9930800E-04,2.04471E+00
8.9932200E-04,2.04471E+00
8.9933600E-04,2.05272E+00
8.9935000E-04,2.08475E+00
8.9936400E-04,2.04471E+00
8.9937800E-04,2.04471E+00
8.9939200E-04,2.04471E+00
8.9940600E-04,2.03671E+00
8.9942000E-04,2.06073E+00
8.9943400E-04,2.05272E+00
8.9944800E-04,2.04471E+00
8.9946200E-04,2.04471E+00
8.9947600E-04,2.04471E+00
8.9949000E-04,2.07675E+00
8.9950400E-04,2.05272E+00
8.9951800E-04,2.04471E+00
8.9953200E-04,2.06874E+00
8.9954600E-04,2.04471E+00
8.9956000E-04,2.06073E+00
8.9957400E-04,2.04471E+00
8.9958800E-04,2.04471E+00
8.9960200E-04,2.04471E+00
8.9961600E-04,2.07675E+00
8.9963000E-04,2.04471E+00
8.9964400E-04,2.05272E+00
8.9965800E-04,2.06073E+00
8.9967200E-04,2.03671E+00
8.9968600E-04,2.06073E+00
8.9970000E-04,2.06073E+00
8.9971400E-04,2.04471E+00
8.9972800E-04,2.05272E+00
8.9974200E-04,2.06874E+00
8.9975600E-04,2.04471E+00
8.9977000E-04,2.06874E+00
8.9978400E-04,2.04471E+00
8.9979800E-04,2.05272E+00
8.9981200E-04,2.05272E+00
8.9982600E-04,2.06073E+00
8.9984000E-04,2.06073E+00
8.9985400E-04,2.06874E+00
8.9986800E-04,2.04471E+00
8.9988200E-04,2.05272E+00
8.9989600E-04,2.04471E+00
8.9991000E-04,2.04471E+00
8.9992400E-04,2.05272E+00
8.9993800E-04,2.05272E+00
8.9995200E-04,2.06874E+00
8.9996600E-04,2.05272E+00
8.9998000E-04,2.06073E+00
8.9999400E-04,2.04471E+00
9.0000800E-04,2.05272E+00
9.0002200E-04,2.03671E+00
9.0003600E-04,2.03671E+00
9.0005000E-04,2.06874E+00
9.0006400E-04,2.03671E+00
9.0007800E-04,2.04471E+00
9.0009200E-04,2.03671E+00
9.0010600E-04,2.05272E+00
9.0012000E-04,2.04471E+00
9.0013400E-04,2.05272E+00
9.0014800E-04,2.06874E+00
9.0016200E-04,2.04471E+00
9.0017600E-04,2.06874E+00
9.0019000E-04,2.04471E+00
9.0020400E-04,2.06073E+00
9.0021800E-04,2.04471E+00
9.0023200E-04,2.06874E+00
9.0024600E-04,2.04471E+00
9.0026000E-04,2.04471E+00
9.0027400E-04,2.05272E+00
9.0028800E-04,2.03671E+00
9.0030200E-04,2.03671E+00
9.0031600E-04,2.02069E+00
9.0033000E-04,2.05272E+00
9.0034400E-04,2.06073E+00
9.0035800E-04,2.06073E+00
9.0037200E-04,2.05272E+00
9.0038600E-04,2.06073E+00
9.0040000E-04,2.05272E+00
9.0041400E-04,2.03671E+00
9.0042800E-04,2.06073E+00
9.0044200E-04,2.02069E+00
9.0045600E-04,2.05272E+00
9.0047000E-04,2.06874E+00
9.0048400E-04,2.06874E+00
9.0049800E-04,2.02870E+00
9.0051200E-04,2.05272E+00
9.0052600E-04,2.04471E+00
9.0054000E-04,2.04471E+00
9.0055400E-04,2.05272E+00
9.0056800E-04,2.04471E+00
9.0058200E-04,2.05272E+00
9.0059600E-04,2.05272E+00
9.0061000E-04,2.04471E+00
9.0062400E-04,2.04471E+00
9.0063800E-04,2.04471E+00
9.0065200E-04,2.06073E+00
9.0066600E-04,2.05272E+00
9.0068000E-04,2.06073E+00
9.0069400E-04,2.06073E+00
9.0070800E-04,2.06874E+00
9.0072200E-04,2.03671E+00
9.0073600E-04,2.05272E+00
9.0075000E-04,2.04471E+00
9.0076400E-04,2.04471E+00
9.0077800E-04,2.05272E+00
9.0079200E-04,2.04471E+00
9.0080600E-04,2.06073E+00
9.0082000E-04,2.05272E+00
9.0083400E-04,2.03671E+00
9.0084800E-04,2.07675E+00
9.0086200E-04,2.05272E+00
9.0087600E-04,2.06874E+00
9.0089000E-04,2.04471E+00
9.0090400E-04,2.04471E+00
9.0091800E-04,2.06874E+00
9.0093200E-04,2.06073E+00
9.0094600E-04,2.06073E+00
9.0096000E-04,2.05272E+00
9.0097400E-04,2.04471E+00
9.0098800E-04,2.03671E+00
9.0100200E-04,2.04471E+00
9.0101600E-04,2.04471E+00
9.0103000E-04,2.06073E+00
9.0104400E-04,2.05272E+00
9.0105800E-04,2.04471E+00
9.0107200E-04,2.05272E+00
9.0108600E-04,2.06874E+00
9.0110000E-04,2.04471E+00
9.0111400E-04,2.04471E+00
9.0112800E-04,2.05272E+00
9.0114200E-04,2.05272E+00
9.0115600E-04,2.06073E+00
9.0117000E-04,2.06073E+00
9.0118400E-04,2.05272E+00
9.0119800E-04,2.05272E+00
9.0121200E-04,2.03671E+00
9.0122600E-04,2.05272E+00
9.0124000E-04,2.06073E+00
9.0125400E-04,2.04471E+00
9.0126800E-04,2.04471E+00
9.0128200E-04,2.05272E+00
9.0129600E-04,2.05272E+00
9.0131000E-04,2.04471E+00
9.0132400E-04,2.05272E+00
9.0133800E-04,2.05272E+00
9.0135200E-04,2.05272E+00
9.0136600E-04,2.04471E+00
9.0138000E-04,2.07675E+00
9.0139400E-04,2.03671E+00
9.0140800E-04,2.03671E+00
9.0142200E-04,2.05272E+00
9.0143600E-04,2.06874E+00
9.0145000E-04,2.04471E+00
9.0146400E-04,2.06874E+00
9.0147800E-04,2.04471E+00
9.0149200E-04,2.05272E+00
9.0150600E-04,2.02870E+00
9.0152000E-04,2.05272E+00
9.0153400E-04,2.04471E+00
9.0154800E-04,2.04471E+00
9.0156200E-04,2.06874E+00
9.0157600E-04,2.04471E+00
9.0159000E-04,2.04471E+00
9.0160400E-04,2.03671E+00
9.0161800E-04,2.06874E+00
9.0163200E-04,2.05272E+00
9.0164600E-04,2.06073E+00
9.0166000E-04,2.02870E+00
9.0167400E-04,2.04471E+00
9.0168800E-04,2.04471E+00
9.0170200E-04,2.05272E+00
9.0171600E-04,2.06073E+00
9.0173000E-04,2.04471E+00
9.0174400E-04,2.05272E+00
9.0175800E-04,2.04471E+00
9.0177200E-04,2.03671E+00
9.0178600E-04,2.06073E+00
9.0180000E-04,2.03671E+00
9.0181400E-04,2.03671E+00
9.0182800E-04,2.04471E+00
9.0184200E-04,2.06073E+00
9.0185600E-04,2.04471E+00
9.0187000E-04,2.02870E+00
9.0188400E-04,2.04471E+00
9.0189800E-04,2.05272E+00
9.0191200E-04,2.06073E+00
9.0192600E-04,2.06073E+00
9.0194000E-04,2.03671E+00
9.0195400E-04,2.06874E+00
9.0196800E-04,2.05272E+00
9.0198200E-04,2.03671E+00
9.0199600E-04,2.04471E+00
9.0201000E-04,2.03671E+00
9.0202400E-04,2.05272E+00
9.0203800E-04,2.04471E+00
9.0205200E-04,2.06073E+00
9.0206600E-04,2.02870E+00
9.0208000E-04,2.04471E+00
9.0209400E-04,2.02870E+00
9.0210800E-04,2.03671E+00
9.0212200E-04,2.04471E+00
9.0213600E-04,2.06073E+00
9.0215000E-04,2.06874E+00
9.0216400E-04,2.02069E+00
9.0217800E-04,2.06874E+00
9.0219200E-04,2.03671E+00
9.0220600E-04,2.05272E+00
9.0222000E-04,2.06874E+00
9.0223400E-04,2.02870E+00
9.0224800E-04,2.04471E+00
9.0226200E-04,2.04471E+00
9.0227600E-04,2.02870E+00
9.0229000E-04,2.04471E+00
9.0230400E-04,2.05272E+00
9.0231800E-04,2.04471E+00
9.0233200E-04,2.06073E+00
9.0234600E-04,2.04471E+00
9.0236000E-04,2.04471E+00
9.0237400E-04,2.04471E+00
9.0238800E-04,2.06874E+00
9.0240200E-04,2.04471E+00
9.0241600E-04,2.02870E+00
9.0243000E-04,2.04471E+00
9.0244400E-04,2.04471E+00
9.0245800E-04,2.04471E+00
9.0247200E-04,2.03671E+00
9.0248600E-04,2.06874E+00
9.0250000E-04,2.06073E+00
9.0251400E-04,2.04471E+00
9.0252800E-04,2.04471E+00
9.0254200E-04,2.05272E+00
9.0255600E-04,2.02870E+00
9.0257000E-04,2.04471E+00
9.0258400E-04,2.02870E+00
9.0259800E-04,2.04471E+00
9.0261200E-04,2.04471E+00
9.0262600E-04,2.04471E+00
9.0264000E-04,2.05272E+00
9.0265400E-04,2.05272E+00
9.0266800E-04,2.04471E+00
9.0268200E-04,2.04471E+00
9.0269600E-04,2.04471E+00
9.0271000E-04,2.02870E+00
9.0272400E-04,2.04471E+00
9.0273800E-04,2.04471E+00
9.0275200E-04,2.03671E+00
9.0276600E-04,2.05272E+00
9.0278000E-04,2.02870E+00
9.0279400E-04,2.02870E+00
9.0280800E-04,2.04471E+00
9.0282200E-04,2.04471E+00
9.0283600E-04,2.02870E+00
9.0285000E-04,2.04471E+00
9.0286400E-04,2.05272E+00
9.0287800E-04,2.06073E+00
9.0289200E-04,2.02069E+00
9.0290600E-04,2.02069E+00
9.0292000E-04,2.05272E+00
9.0293400E-04,2.04471E+00
9.0294800E-04,2.04471E+00
9.0296200E-04,2.02870E+00
9.0297600E-04,2.06073E+00
9.0299000E-04,2.03671E+00
9.0300400E-04,2.04471E+00
9.0301800E-04,2.05272E+00
9.0303200E-04,2.03671E+00
9.0304600E-04,2.06073E+00
9.0306000E-04,2.03671E+00
9.0307400E-04,2.05272E+00
9.0308800E-04,2.04471E+00
9.0310200E-04,2.04471E+00
9.0311600E-04,2.06073E+00
9.0313000E-04,2.02069E+00
9.0314400E-04,2.03671E+00
9.0315800E-04,2.04471E+00
9.0317200E-04,2.04471E+00
9.0318600E-04,2.04471E+00
9.0320000E-04,2.04471E+00
9.0321400E-04,2.02870E+00
9.0322800E-04,2.06874E+00
9.0324200E-04,2.02069E+00
9.0325600E-04,2.05272E+00
9.0327000E-04,2.05272E+00
9.0328400E-04,2.05272E+00
9.0329800E-04,2.05272E+00
9.0331200E-04,2.04471E+00
9.0332600E-04,2.04471E+00
9.0334000E-04,2.05272E+00
9.0335400E-04,2.06073E+00
9.0336800E-04,2.06073E+00
9.0338200E-04,2.04471E+00
9.0339600E-04,2.05272E+00
9.0341000E-04,2.04471E+00
9.0342400E-04,2.06073E+00
9.0343800E-04,2.04471E+00
9.0345200E-04,2.05272E+00
9.0346600E-04,2.05272E+00
9.0348000E-04,2.04471E+00
9.0349400E-04,2.06874E+00
9.0350800E-04,2.04471E+00
9.0352200E-04,2.06073E+00
9.0353600E-04,2.05272E+00
9.0355000E-04,2.02870E+00
9.0356400E-04,2.03671E+00
9.0357800E-04,2.05272E+00
9.0359200E-04,2.02069E+00
9.0360600E-04,2.04471E+00
9.0362000E-04,2.05272E+00
9.0363400E-04,2.06874E+00
9.0364800E-04,2.06874E+00
9.0366200E-04,2.05272E+00
9.0367600E-04,2.04471E+00
9.0369000E-04,2.05272E+00
9.0370400E-04,2.02069E+00
9.0371800E-04,2.06073E+00
9.0373200E-04,2.05272E+00
9.0374600E-04,2.06874E+00
9.0376000E-04,2.05272E+00
9.0377400E-04,2.05272E+00
9.0378800E-04,2.02870E+00
9.0380200E-04,2.02870E+00
9.0381600E-04,2.06073E+00
9.0383000E-04,2.02870E+00
9.0384400E-04,2.03671E+00
9.0385800E-04,2.07675E+00
9.0387200E-04,2.04471E+00
9.0388600E-04,2.05272E+00
9.0390000E-04,2.06073E+00
9.0391400E-04,2.02870E+00
9.0392800E-04,2.04471E+00
9.0394200E-04,2.05272E+00
9.0395600E-04,2.04471E+00
9.0397000E-04,2.04471E+00
9.0398400E-04,2.04471E+00
9.0399800E-04,2.06874E+00
9.0401200E-04,2.02069E+00
9.0402600E-04,2.06073E+00
9.0404000E-04,2.04471E+00
9.0405400E-04,2.05272E+00
9.0406800E-04,2.04471E+00
9.0408200E-04,2.05272E+00
9.0409600E-04,2.02870E+00
9.0411000E-04,2.05272E+00
9.0412400E-04,2.06073E+00
9.0413800E-04,2.04471E+00
9.0415200E-04,2.06874E+00
9.0416600E-04,2.04471E+00
9.0418000E-04,2.04471E+00
9.0419400E-04,2.03671E+00
9.0420800E-04,2.02870E+00
9.0422200E-04,2.05272E+00
9.0423600E-04,2.04471E+00
9.0425000E-04,2.03671E+00
9.0426400E-04,2.04471E+00
9.0427800E-04,2.04471E+00
9.0429200E-04,2.03671E+00
9.0430600E-04,2.04471E+00
9.0432000E-04,2.05272E+00
9.0433400E-04,2.04471E+00
9.0434800E-04,2.05272E+00
9.0436200E-04,2.06073E+00
9.0437600E-04,2.04471E+00
9.0439000E-04,2.05272E+00
9.0440400E-04,2.05272E+00
9.0441800E-04,2.06073E+00
9.0443200E-04,2.03671E+00
9.0444600E-04,2.05272E+00
9.0446000E-04,2.06874E+00
9.0447400E-04,2.04471E+00
9.0448800E-04,2.05272E+00
9.0450200E-04,2.04471E+00
9.0451600E-04,2.02870E+00
9.0453000E-04,2.04471E+00
9.0454400E-04,2.05272E+00
9.0455800E-04,2.06073E+00
9.0457200E-04,2.02870E+00
9.0458600E-04,2.04471E+00
9.0460000E-04,2.04471E+00
9.0461400E-04,2.04471E+00
9.0462800E-04,2.02870E+00
9.0464200E-04,2.04471E+00
9.0465600E-04,2.05272E+00
9.0467000E-04,2.06073E+00
9.0468400E-04,2.02870E+00
9.0469800E-04,2.03671E+00
9.0471200E-04,2.04471E+00
9.0472600E-04,2.02870E+00
9.0474000E-04,2.04471E+00
9.0475400E-04,2.01268E+00
9.0476800E-04,2.05272E+00
9.0478200E-04,2.02870E+00
9.0479600E-04,2.02870E+00
9.0481000E-04,2.06073E+00
9.0482400E-04,2.05272E+00
9.0483800E-04,2.04471E+00
9.0485200E-04,2.05272E+00
9.0486600E-04,2.02069E+00
9.0488000E-04,2.02870E+00
9.0489400E-04,2.03671E+00
9.0490800E-04,2.02069E+00
9.0492200E-04,2.03671E+00
9.0493600E-04,2.02069E+00
9.0495000E-04,2.06874E+00
9.0496400E-04,2.05272E+00
9.0497800E-04,2.05272E+00
9.0499200E-04,2.04471E+00
9.0500600E-04,2.04471E+00
9.0502000E-04,2.05272E+00
9.0503400E-04,2.04471E+00
9.0504800E-04,2.05272E+00
9.0506200E-04,2.02069E+00
9.0507600E-04,2.03671E+00
9.0509000E-04,2.02870E+00
9.0510400E-04,2.04471E+00
9.0511800E-04,2.04471E+00
9.0513200E-04,2.04471E+00
9.0514600E-04,2.03671E+00
9.0516000E-04,2.04471E+00
9.0517400E-04,2.04471E+00
9.0518800E-04,2.05272E+00
9.0520200E-04,2.02870E+00
9.0521600E-04,2.03671E+00
9.0523000E-04,2.02870E+00
9.0524400E-04,2.02069E+00
9.0525800E-04,2.05272E+00
9.0527200E-04,2.05272E+00
9.0528600E-04,2.04471E+00
9.0530000E-04,2.03671E+00
9.0531400E-04,2.03671E+00
9.0532800E-04,2.03671E+00
9.0534200E-04,2.06073E+00
9.0535600E-04,2.05272E+00
9.0537000E-04,2.04471E+00
9.0538400E-04,2.04471E+00
9.0539800E-04,2.04471E+00
9.0541200E-04,2.02870E+00
9.0542600E-04,2.05272E+00
9.0544000E-04,2.02069E+00
9.0545400E-04,2.04471E+00
9.0546800E-04,2.03671E+00
9.0548200E-04,2.04471E+00
9.0549600E-04,2.03671E+00
9.0551000E-04,2.02870E+00
9.0552400E-04,2.04471E+00
9.0553800E-04,2.03671E+00
9.0555200E-04,2.04471E+00
9.0556600E-04,2.04471E+00
9.0558000E-04,2.06874E+00
9.0559400E-04,2.04471E+00
9.0560800E-04,2.04471E+00
9.0562200E-04,2.04471E+00
9.0563600E-04,2.04471E+00
9.0565000E-04,2.04471E+00
9.0566400E-04,2.04471E+00
9.0567800E-04,2.03671E+00
9.0569200E-04,2.05272E+00
9.0570600E-04,2.04471E+00
9.0572000E-04,2.02870E+00
9.0573400E-04,2.04471E+00
9.0574800E-04,2.05272E+00
9.0576200E-04,2.04471E+00
9.0577600E-04,2.05272E+00
9.0579000E-04,2.02870E+00
9.0580400E-04,2.04471E+00
9.0581800E-04,2.05272E+00
9.0583200E-04,2.04471E+00
9.0584600E-04,2.04471E+00
9.0586000E-04,2.02870E+00
9.0587400E-04,2.05272E+00
9.0588800E-04,2.03671E+00
9.0590200E-04,2.06874E+00
9.0591600E-04,2.02870E+00
9.0593000E-04,2.04471E+00
9.0594400E-04,2.04471E+00
9.0595800E-04,2.04471E+00
9.0597200E-04,2.05272E+00
9.0598600E-04,2.04471E+00
9.0600000E-04,2.05272E+00
9.0601400E-04,2.03671E+00
9.0602800E-04,2.04471E+00
9.0604200E-04,2.04471E+00
9.0605600E-04,2.06073E+00
9.0607000E-04,2.02870E+00
9.0608400E-04,2.04471E+00
9.0609800E-04,2.06073E+00
9.0611200E-04,2.05272E+00
9.0612600E-04,2.04471E+00
9.0614000E-04,2.05272E+00
9.0615400E-04,2.03671E+00
9.0616800E-04,2.03671E+00
9.0618200E-04,2.06073E+00
9.0619600E-04,2.02069E+00
9.0621000E-04,2.04471E+00
9.0622400E-04,2.03671E+00
9.0623800E-04,2.03671E+00
9.0625200E-04,2.04471E+00
9.0626600E-04,2.03671E+00
9.0628000E-04,2.02069E+00
9.0629400E-04,1.99667E+00
9.0630800E-04,2.06073E+00
9.0632200E-04,2.04471E+00
9.0633600E-04,2.03671E+00
9.0635000E-04,2.02870E+00
9.0636400E-04,2.03671E+00
9.0637800E-04,2.02069E+00
9.0639200E-04,2.02870E+00
9.0640600E-04,2.04471E+00
9.0642000E-04,2.06073E+00
9.0643400E-04,2.03671E+00
9.0644800E-04,2.05272E+00
9.0646200E-04,2.04471E+00
9.0647600E-04,2.02870E+00
9.0649000E-04,2.03671E+00
9.0650400E-04,2.02870E+00
9.0651800E-04,2.02870E+00
9.0653200E-04,2.04471E+00
9.0654600E-04,2.04471E+00
9.0656000E-04,2.04471E+00
9.0657400E-04,2.04471E+00
9.0658800E-04,2.04471E+00
9.0660200E-04,2.02069E+00
9.0661600E-04,2.04471E+00
9.0663000E-04,2.02870E+00
9.0664400E-04,2.02069E+00
9.0665800E-04,2.03671E+00
9.0667200E-04,2.03671E+00
9.0668600E-04,2.04471E+00
9.0670000E-04,2.02069E+00
9.0671400E-04,2.01268E+00
9.0672800E-04,2.02069E+00
9.0674200E-04,2.02870E+00
9.0675600E-04,2.02870E+00
9.0677000E-04,2.04471E+00
9.0678400E-04,2.02870E+00
9.0679800E-04,2.02870E+00
9.0681200E-04,2.04471E+00
9.0682600E-04,2.02069E+00
9.0684000E-04,2.04471E+00
9.0685400E-04,2.04471E+00
9.0686800E-04,2.02069E+00
9.0688200E-04,2.02069E+00
9.0689600E-04,2.04471E+00
9.0691000E-04,2.02069E+00
9.0692400E-04,2.04471E+00
9.0693800E-04,2.02870E+00
9.0695200E-04,2.04471E+00
9.0696600E-04,2.04471E+00
9.0698000E-04,2.04471E+00
9.0699400E-04,2.03671E+00
9.0700800E-04,2.04471E+00
9.0702200E-04,2.03671E+00
9.0703600E-04,2.04471E+00
9.0705000E-04,2.04471E+00
9.0706400E-04,2.04471E+00
9.0707800E-04,2.04471E+00
9.0709200E-04,2.03671E+00
9.0710600E-04,2.04471E+00
9.0712000E-04,2.04471E+00
9.0713400E-04,2.04471E+00
9.0714800E-04,2.03671E+00
9.0716200E-04,2.05272E+00
9.0717600E-04,2.03671E+00
9.0719000E-04,2.06874E+00
9.0720400E-04,2.02870E+00
9.0721800E-04,2.04471E+00
9.0723200E-04,2.03671E+00
9.0724600E-04,2.04471E+00
9.0726000E-04,2.05272E+00
9.0727400E-04,2.02870E+00
9.0728800E-04,2.02870E+00
9.0730200E-04,2.04471E+00
9.0731600E-04,2.05272E+00
9.0733000E-04,2.02870E+00
9.0734400E-04,2.02870E+00
9.0735800E-04,2.02069E+00
9.0737200E-04,2.01268E+00
9.0738600E-04,2.04471E+00
9.0740000E-04,2.01268E+00
9.0741400E-04,2.04471E+00
9.0742800E-04,2.01268E+00
9.0744200E-04,2.02069E+00
9.0745600E-04,2.04471E+00
9.0747000E-04,2.02069E+00
9.0748400E-04,2.04471E+00
9.0749800E-04,2.03671E+00
9.0751200E-04,2.04471E+00
9.0752600E-04,2.02870E+00
9.0754000E-04,2.06073E+00
9.0755400E-04,2.02069E+00
9.0756800E-04,2.03671E+00
9.0758200E-04,2.02870E+00
9.0759600E-04,2.02870E+00
9.0761000E-04,2.05272E+00
9.0762400E-04,2.02069E+00
9.0763800E-04,2.03671E+00
9.0765200E-04,2.04471E+00
9.0766600E-04,2.03671E+00
9.0768000E-04,2.02870E+00
9.0769400E-04,2.03671E+00
9.0770800E-04,2.02870E+00
9.0772200E-04,2.04471E+00
9.0773600E-04,2.02069E+00
9.0775000E-04,2.04471E+00
9.0776400E-04,2.02870E+00
9.0777800E-04,2.02870E+00
9.0779200E-04,2.02870E+00
9.0780600E-04,2.04471E+00
9.0782000E-04,2.03671E+00
9.0783400E-04,2.03671E+00
9.0784800E-04,2.02069E+00
9.0786200E-04,2.03671E+00
9.0787600E-04,2.06073E+00
9.0789000E-04,2.04471E+00
9.0790400E-04,2.03671E+00
9.0791800E-04,2.06073E+00
9.0793200E-04,2.04471E+00
9.0794600E-04,2.03671E+00
9.0796000E-04,2.04471E+00
9.0797400E-04,2.03671E+00
9.0798800E-04,2.02870E+00
9.0800200E-04,2.04471E+00
9.0801600E-04,2.02069E+00
9.0803000E-04,2.04471E+00
9.0804400E-04,2.02069E+00
9.0805800E-04,2.02870E+00
9.0807200E-04,2.04471E+00
9.0808600E-04,2.03671E+00
9.0810000E-04,2.03671E+00
9.0811400E-04,2.02870E+00
9.0812800E-04,2.02870E+00
9.0814200E-04,2.04471E+00
9.0815600E-04,2.02069E+00
9.0817000E-04,2.02069E+00
9.0818400E-04,2.02069E+00
9.0819800E-04,2.02870E+00
9.0821200E-04,2.03671E+00
9.0822600E-04,2.00468E+00
9.0824000E-04,2.01268E+00
9.0825400E-04,2.02069E+00
9.0826800E-04,2.02069E+00
9.0828200E-04,2.02870E+00
9.0829600E-04,2.03671E+00
9.0831000E-04,2.04471E+00
9.0832400E-04,2.02069E+00
9.0833800E-04,2.02870E+00
9.0835200E-04,2.02069E+00
9.0836600E-04,2.02870E+00
9.0838000E-04,2.04471E+00
9.0839400E-04,2.02069E+00
9.0840800E-04,2.02069E+00
9.0842200E-04,2.03671E+00
9.0843600E-04,2.01268E+00
9.0845000E-04,2.02870E+00
9.0846400E-04,2.05272E+00
9.0847800E-04,2.04471E+00
9.0849200E-04,2.02069E+00
9.0850600E-04,2.02870E+00
9.0852000E-04,2.01268E+00
9.0853400E-04,2.02870E+00
9.0854800E-04,2.04471E+00
9.0856200E-04,2.02870E+00
9.0857600E-04,2.04471E+00
9.0859000E-04,2.02069E+00
9.0860400E-04,2.02069E+00
9.0861800E-04,2.02870E+00
9.0863200E-04,2.02870E+00
9.0864600E-04,2.03671E+00
9.0866000E-04,2.00468E+00
9.0867400E-04,2.03671E+00
9.0868800E-04,2.03671E+00
9.0870200E-04,2.02870E+00
9.0871600E-04,2.05272E+00
9.0873000E-04,2.02069E+00
9.0874400E-04,2.04471E+00
9.0875800E-04,2.01268E+00
9.0877200E-04,2.03671E+00
9.0878600E-04,2.04471E+00
9.0880000E-04,2.04471E+00
9.0881400E-04,2.02870E+00
9.0882800E-04,2.04471E+00
9.0884200E-04,2.03671E+00
9.0885600E-04,2.03671E+00
9.0887000E-04,2.01268E+00
9.0888400E-04,2.03671E+00
9.0889800E-04,2.02069E+00
9.0891200E-04,2.02069E+00
9.0892600E-04,2.04471E+00
9.0894000E-04,1.99667E+00
9.0895400E-04,2.05272E+00
9.0896800E-04,2.04471E+00
9.0898200E-04,2.02870E+00
9.0899600E-04,2.04471E+00
9.0901000E-04,2.03671E+00
9.0902400E-04,2.05272E+00
9.0903800E-04,2.01268E+00
9.0905200E-04,2.04471E+00
9.0906600E-04,2.02069E+00
9.0908000E-04,2.02870E+00
9.0909400E-04,2.03671E+00
9.0910800E-04,2.02069E+00
9.0912200E-04,2.04471E+00
9.0913600E-04,2.02069E+00
9.0915000E-04,2.04471E+00
9.0916400E-04,2.04471E+00
9.0917800E-04,2.02069E+00
9.0919200E-04,2.02069E+00
9.0920600E-04,2.04471E+00
9.0922000E-04,2.02069E+00
9.0923400E-04,2.03671E+00
9.0924800E-04,2.02069E+00
9.0926200E-04,2.04471E+00
9.0927600E-04,2.03671E+00
9.0929000E-04,2.02069E+00
9.0930400E-04,2.02870E+00
9.0931800E-04,2.06073E+00
9.0933200E-04,2.02069E+00
9.0934600E-04,2.02069E+00
9.0936000E-04,2.02069E+00
9.0937400E-04,2.06073E+00
9.0938800E-04,2.02069E+00
9.0940200E-04,2.01268E+00
9.0941600E-04,2.05272E+00
9.0943000E-04,2.02870E+00
9.0944400E-04,2.04471E+00
9.0945800E-04,2.03671E+00
9.0947200E-04,2.02870E+00
9.0948600E-04,2.02870E+00
9.0950000E-04,2.04471E+00
9.0951400E-04,2.01268E+00
9.0952800E-04,2.03671E+00
9.0954200E-04,2.02069E+00
9.0955600E-04,2.00468E+00
9.0957000E-04,2.02870E+00
9.0958400E-04,2.02870E+00
9.0959800E-04,2.02069E+00
9.0961200E-04,2.00468E+00
9.0962600E-04,2.04471E+00
9.0964000E-04,2.03671E+00
9.0965400E-04,2.01268E+00
9.0966800E-04,2.04471E+00
9.0968200E-04,2.00468E+00
9.0969600E-04,2.02870E+00
9.0971000E-04,2.02069E+00
9.0972400E-04,2.03671E+00
9.0973800E-04,2.02069E+00
9.0975200E-04,2.05272E+00
9.0976600E-04,2.03671E+00
9.0978000E-04,2.01268E+00
9.0979400E-04,2.02870E+00
9.0980800E-04,2.03671E+00
9.0982200E-04,2.02069E+00
9.0983600E-04,2.02069E+00
9.0985000E-04,2.02870E+00
9.0986400E-04,2.02069E+00
9.0987800E-04,2.02069E+00
9.0989200E-04,2.03671E+00
9.0990600E-04,2.02870E+00
9.0992000E-04,2.04471E+00
9.0993400E-04,2.02870E+00
9.0994800E-04,2.00468E+00
9.0996200E-04,2.04471E+00
9.0997600E-04,2.03671E+00
9.0999000E-04,2.03671E+00
9.1000400E-04,2.02069E+00
9.1001800E-04,2.02069E+00
9.1003200E-04,2.03671E+00
