in s,C1 in V
6.72372E-05,1.33789E-02
6.72384E-05,8.49609E-03
6.72396E-05,1.82617E-02
6.72408E-05,8.49609E-03
6.72420E-05,8.49609E-03
6.72432E-05,2.80273E-02
6.72444E-05,8.49609E-03
6.72456E-05,3.61328E-03
6.72468E-05,8.49609E-03
6.72480E-05,8.49609E-03
6.72492E-05,8.49609E-03
6.72504E-05,1.33789E-02
6.72516E-05,1.33789E-02
6.72528E-05,1.82617E-02
6.72540E-05,3.61328E-03
6.72552E-05,1.82617E-02
6.72564E-05,1.33789E-02
6.72576E-05,8.49609E-03
6.72588E-05,8.49609E-03
6.72600E-05,2.31445E-02
6.72612E-05,8.49609E-03
6.72624E-05,1.82617E-02
6.72636E-05,8.49609E-03
6.72648E-05,8.49609E-03
6.72660E-05,3.61328E-03
6.72672E-05,2.31445E-02
6.72684E-05,2.31445E-02
6.72696E-05,1.33789E-02
6.72708E-05,1.82617E-02
6.72720E-05,2.31445E-02
6.72732E-05,2.31445E-02
6.72744E-05,2.31445E-02
6.72756E-05,8.49609E-03
6.72768E-05,2.31445E-02
6.72780E-05,2.80273E-02
6.72792E-05,8.49609E-03
6.72804E-05,1.82617E-02
6.72816E-05,2.31445E-02
6.72828E-05,1.33789E-02
6.72840E-05,8.49609E-03
6.72852E-05,3.61328E-03
6.72864E-05,3.61328E-03
6.72876E-05,3.61328E-03
6.72888E-05,8.49609E-03
6.72900E-05,8.49609E-03
6.72912E-05,2.31445E-02
6.72924E-05,1.82617E-02
6.72936E-05,1.82617E-02
6.72948E-05,8.49609E-03
6.72960E-05,8.49609E-03
6.72972E-05,-1.26953E-03
6.72984E-05,2.31445E-02
6.72996E-05,1.82617E-02
6.73008E-05,2.31445E-02
6.73020E-05,1.33789E-02
6.73032E-05,1.33789E-02
6.73044E-05,8.49609E-03
6.73056E-05,8.49609E-03
6.73068E-05,1.82617E-02
6.73080E-05,1.33789E-02
6.73092E-05,2.31445E-02
6.73104E-05,3.61328E-03
6.73116E-05,8.49609E-03
6.73128E-05,1.33789E-02
6.73140E-05,1.33789E-02
6.73152E-05,1.33789E-02
6.73164E-05,-1.26953E-03
6.73176E-05,8.49609E-03
6.73188E-05,1.82617E-02
6.73200E-05,2.31445E-02
6.73212E-05,8.49609E-03
6.73224E-05,2.31445E-02
6.73236E-05,1.33789E-02
6.73248E-05,8.49609E-03
6.73260E-05,8.49609E-03
6.73272E-05,1.33789E-02
6.73284E-05,2.80273E-02
6.73296E-05,1.33789E-02
6.73308E-05,2.31445E-02
6.73320E-05,1.33789E-02
6.73332E-05,1.33789E-02
6.73344E-05,3.61328E-03
6.73356E-05,1.33789E-02
6.73368E-05,2.31445E-02
6.73380E-05,2.80273E-02
6.73392E-05,3.77930E-02
6.73404E-05,1.33789E-02
6.73416E-05,2.80273E-02
6.73428E-05,-1.26953E-03
6.73440E-05,8.49609E-03
6.73452E-05,1.33789E-02
6.73464E-05,8.49609E-03
6.73476E-05,2.31445E-02
6.73488E-05,1.33789E-02
6.73500E-05,3.61328E-03
6.73512E-05,2.31445E-02
6.73524E-05,1.33789E-02
6.73536E-05,1.33789E-02
6.73548E-05,1.33789E-02
6.73560E-05,1.33789E-02
6.73572E-05,3.61328E-03
6.73584E-05,1.82617E-02
6.73596E-05,8.49609E-03
6.73608E-05,1.33789E-02
6.73620E-05,2.31445E-02
6.73632E-05,8.49609E-03
6.73644E-05,1.33789E-02
6.73656E-05,2.80273E-02
6.73668E-05,1.82617E-02
6.73680E-05,8.49609E-03
6.73692E-05,2.31445E-02
6.73704E-05,1.82617E-02
6.73716E-05,1.33789E-02
6.73728E-05,1.33789E-02
6.73740E-05,1.33789E-02
6.73752E-05,1.33789E-02
6.73764E-05,1.33789E-02
6.73776E-05,8.49609E-03
6.73788E-05,3.61328E-03
6.73800E-05,-1.26953E-03
6.73812E-05,1.33789E-02
6.73824E-05,2.31445E-02
6.73836E-05,1.33789E-02
6.73848E-05,8.49609E-03
6.73860E-05,3.77930E-02
6.73872E-05,2.80273E-02
6.73884E-05,2.31445E-02
6.73896E-05,2.80273E-02
6.73908E-05,3.61328E-03
6.73920E-05,1.82617E-02
6.73932E-05,1.33789E-02
6.73944E-05,1.82617E-02
6.73956E-05,8.49609E-03
6.73968E-05,1.33789E-02
6.73980E-05,8.49609E-03
6.73992E-05,3.61328E-03
6.74004E-05,-6.15234E-03
6.74016E-05,1.33789E-02
6.74028E-05,1.33789E-02
6.74040E-05,1.33789E-02
6.74052E-05,1.82617E-02
6.74064E-05,1.33789E-02
6.74076E-05,-6.15234E-03
6.74088E-05,1.82617E-02
6.74100E-05,1.82617E-02
6.74112E-05,2.31445E-02
6.74124E-05,1.33789E-02
6.74136E-05,1.82617E-02
6.74148E-05,1.82617E-02
6.74160E-05,2.31445E-02
6.74172E-05,3.61328E-03
6.74184E-05,8.49609E-03
6.74196E-05,8.49609E-03
6.74208E-05,1.82617E-02
6.74220E-05,3.61328E-03
6.74232E-05,1.33789E-02
6.74244E-05,1.82617E-02
6.74256E-05,8.49609E-03
6.74268E-05,1.82617E-02
6.74280E-05,2.31445E-02
6.74292E-05,8.49609E-03
6.74304E-05,8.49609E-03
6.74316E-05,3.61328E-03
6.74328E-05,1.82617E-02
6.74340E-05,1.33789E-02
6.74352E-05,3.61328E-03
6.74364E-05,3.61328E-03
6.74376E-05,8.49609E-03
6.74388E-05,-6.15234E-03
6.74400E-05,1.82617E-02
6.74412E-05,8.49609E-03
6.74424E-05,2.80273E-02
6.74436E-05,1.33789E-02
6.74448E-05,3.61328E-03
6.74460E-05,1.33789E-02
6.74472E-05,2.31445E-02
6.74484E-05,2.31445E-02
6.74496E-05,-1.26953E-03
6.74508E-05,1.33789E-02
6.74520E-05,2.31445E-02
6.74532E-05,3.61328E-03
6.74544E-05,2.31445E-02
6.74556E-05,-1.26953E-03
6.74568E-05,8.49609E-03
6.74580E-05,-1.26953E-03
6.74592E-05,1.82617E-02
6.74604E-05,8.49609E-03
6.74616E-05,-1.26953E-03
6.74628E-05,8.49609E-03
6.74640E-05,8.49609E-03
6.74652E-05,8.49609E-03
6.74664E-05,2.31445E-02
6.74676E-05,1.82617E-02
6.74688E-05,8.49609E-03
6.74700E-05,1.33789E-02
6.74712E-05,1.33789E-02
6.74724E-05,1.33789E-02
6.74736E-05,3.61328E-03
6.74748E-05,3.61328E-03
6.74760E-05,1.82617E-02
6.74772E-05,8.49609E-03
6.74784E-05,2.31445E-02
6.74796E-05,2.31445E-02
6.74808E-05,3.61328E-03
6.74820E-05,8.49609E-03
6.74832E-05,1.33789E-02
6.74844E-05,3.61328E-03
6.74856E-05,2.80273E-02
6.74868E-05,2.31445E-02
6.74880E-05,1.82617E-02
6.74892E-05,3.61328E-03
6.74904E-05,1.33789E-02
6.74916E-05,8.49609E-03
6.74928E-05,2.31445E-02
6.74940E-05,1.33789E-02
6.74952E-05,1.33789E-02
6.74964E-05,1.33789E-02
6.74976E-05,3.61328E-03
6.74988E-05,1.82617E-02
6.75000E-05,8.49609E-03
6.75012E-05,3.61328E-03
6.75024E-05,1.82617E-02
6.75036E-05,1.33789E-02
6.75048E-05,1.82617E-02
6.75060E-05,1.82617E-02
6.75072E-05,1.82617E-02
6.75084E-05,8.49609E-03
6.75096E-05,1.33789E-02
6.75108E-05,1.33789E-02
6.75120E-05,1.82617E-02
6.75132E-05,8.49609E-03
6.75144E-05,3.61328E-03
6.75156E-05,1.82617E-02
6.75168E-05,1.82617E-02
6.75180E-05,8.49609E-03
6.75192E-05,3.61328E-03
6.75204E-05,2.31445E-02
6.75216E-05,2.31445E-02
6.75228E-05,2.31445E-02
6.75240E-05,1.82617E-02
6.75252E-05,1.33789E-02
6.75264E-05,1.82617E-02
6.75276E-05,8.49609E-03
6.75288E-05,2.31445E-02
6.75300E-05,1.33789E-02
6.75312E-05,3.61328E-03
6.75324E-05,-1.26953E-03
6.75336E-05,8.49609E-03
6.75348E-05,1.33789E-02
6.75360E-05,2.31445E-02
6.75372E-05,1.82617E-02
6.75384E-05,8.49609E-03
6.75396E-05,8.49609E-03
6.75408E-05,2.31445E-02
6.75420E-05,8.49609E-03
6.75432E-05,2.80273E-02
6.75444E-05,1.33789E-02
6.75456E-05,1.33789E-02
6.75468E-05,1.82617E-02
6.75480E-05,2.80273E-02
6.75492E-05,-1.26953E-03
6.75504E-05,3.61328E-03
6.75516E-05,-1.26953E-03
6.75528E-05,8.49609E-03
6.75540E-05,8.49609E-03
6.75552E-05,2.31445E-02
6.75564E-05,1.33789E-02
6.75576E-05,8.49609E-03
6.75588E-05,1.33789E-02
6.75600E-05,1.82617E-02
6.75612E-05,1.33789E-02
6.75624E-05,2.31445E-02
6.75636E-05,2.31445E-02
6.75648E-05,1.33789E-02
6.75660E-05,1.82617E-02
6.75672E-05,2.80273E-02
6.75684E-05,1.82617E-02
6.75696E-05,2.31445E-02
6.75708E-05,1.33789E-02
6.75720E-05,2.31445E-02
6.75732E-05,1.82617E-02
6.75744E-05,2.80273E-02
6.75756E-05,8.49609E-03
6.75768E-05,8.49609E-03
6.75780E-05,1.33789E-02
6.75792E-05,1.33789E-02
6.75804E-05,1.33789E-02
6.75816E-05,1.82617E-02
6.75828E-05,1.33789E-02
6.75840E-05,1.33789E-02
6.75852E-05,1.33789E-02
6.75864E-05,8.49609E-03
6.75876E-05,3.61328E-03
6.75888E-05,8.49609E-03
6.75900E-05,2.31445E-02
6.75912E-05,3.61328E-03
6.75924E-05,2.31445E-02
6.75936E-05,2.31445E-02
6.75948E-05,1.82617E-02
6.75960E-05,1.33789E-02
6.75972E-05,2.31445E-02
6.75984E-05,1.33789E-02
6.75996E-05,3.61328E-03
6.76008E-05,2.80273E-02
6.76020E-05,1.33789E-02
6.76032E-05,-6.15234E-03
6.76044E-05,3.61328E-03
6.76056E-05,2.80273E-02
6.76068E-05,8.49609E-03
6.76080E-05,3.61328E-03
6.76092E-05,1.33789E-02
6.76104E-05,1.33789E-02
6.76116E-05,1.33789E-02
6.76128E-05,1.33789E-02
6.76140E-05,1.33789E-02
6.76152E-05,-1.26953E-03
6.76164E-05,8.49609E-03
6.76176E-05,1.82617E-02
6.76188E-05,8.49609E-03
6.76200E-05,1.33789E-02
6.76212E-05,1.33789E-02
6.76224E-05,2.80273E-02
6.76236E-05,8.49609E-03
6.76248E-05,1.33789E-02
6.76260E-05,8.49609E-03
6.76272E-05,2.80273E-02
6.76284E-05,1.33789E-02
6.76296E-05,1.33789E-02
6.76308E-05,1.33789E-02
6.76320E-05,2.80273E-02
6.76332E-05,1.33789E-02
6.76344E-05,1.82617E-02
6.76356E-05,2.31445E-02
6.76368E-05,2.31445E-02
6.76380E-05,1.33789E-02
6.76392E-05,8.49609E-03
6.76404E-05,1.82617E-02
6.76416E-05,1.82617E-02
6.76428E-05,1.82617E-02
6.76440E-05,1.82617E-02
6.76452E-05,2.31445E-02
6.76464E-05,1.33789E-02
6.76476E-05,1.33789E-02
6.76488E-05,1.33789E-02
6.76500E-05,-1.26953E-03
6.76512E-05,2.31445E-02
6.76524E-05,1.33789E-02
6.76536E-05,3.61328E-03
6.76548E-05,1.33789E-02
6.76560E-05,1.33789E-02
6.76572E-05,-6.15234E-03
6.76584E-05,1.82617E-02
6.76596E-05,1.33789E-02
6.76608E-05,1.82617E-02
6.76620E-05,1.82617E-02
6.76632E-05,1.33789E-02
6.76644E-05,1.33789E-02
6.76656E-05,1.82617E-02
6.76668E-05,1.33789E-02
6.76680E-05,1.82617E-02
6.76692E-05,8.49609E-03
6.76704E-05,1.82617E-02
6.76716E-05,1.33789E-02
6.76728E-05,1.33789E-02
6.76740E-05,1.82617E-02
6.76752E-05,2.31445E-02
6.76764E-05,3.61328E-03
6.76776E-05,1.82617E-02
6.76788E-05,1.82617E-02
6.76800E-05,2.80273E-02
6.76812E-05,1.82617E-02
6.76824E-05,8.49609E-03
6.76836E-05,8.49609E-03
6.76848E-05,3.61328E-03
6.76860E-05,1.33789E-02
6.76872E-05,1.33789E-02
6.76884E-05,1.33789E-02
6.76896E-05,1.82617E-02
6.76908E-05,8.49609E-03
6.76920E-05,1.82617E-02
6.76932E-05,1.82617E-02
6.76944E-05,1.33789E-02
6.76956E-05,1.33789E-02
6.76968E-05,1.33789E-02
6.76980E-05,2.80273E-02
6.76992E-05,1.82617E-02
6.77004E-05,1.33789E-02
6.77016E-05,1.82617E-02
6.77028E-05,1.33789E-02
6.77040E-05,2.31445E-02
6.77052E-05,1.82617E-02
6.77064E-05,1.33789E-02
6.77076E-05,1.33789E-02
6.77088E-05,2.31445E-02
6.77100E-05,1.82617E-02
6.77112E-05,1.33789E-02
6.77124E-05,2.80273E-02
6.77136E-05,2.31445E-02
6.77148E-05,2.31445E-02
6.77160E-05,2.80273E-02
6.77172E-05,8.49609E-03
6.77184E-05,1.82617E-02
6.77196E-05,8.49609E-03
6.77208E-05,1.82617E-02
6.77220E-05,-6.15234E-03
6.77232E-05,1.33789E-02
6.77244E-05,1.82617E-02
6.77256E-05,8.49609E-03
6.77268E-05,2.31445E-02
6.77280E-05,1.82617E-02
6.77292E-05,1.82617E-02
6.77304E-05,3.61328E-03
6.77316E-05,1.33789E-02
6.77328E-05,8.49609E-03
6.77340E-05,8.49609E-03
6.77352E-05,2.80273E-02
6.77364E-05,2.31445E-02
6.77376E-05,1.33789E-02
6.77388E-05,1.33789E-02
6.77400E-05,1.33789E-02
6.77412E-05,1.33789E-02
6.77424E-05,8.49609E-03
6.77436E-05,1.82617E-02
6.77448E-05,3.61328E-03
6.77460E-05,1.33789E-02
6.77472E-05,1.82617E-02
6.77484E-05,2.31445E-02
6.77496E-05,8.49609E-03
6.77508E-05,8.49609E-03
6.77520E-05,2.80273E-02
6.77532E-05,2.31445E-02
6.77544E-05,2.80273E-02
6.77556E-05,8.49609E-03
6.77568E-05,3.61328E-03
6.77580E-05,1.33789E-02
6.77592E-05,3.61328E-03
6.77604E-05,1.82617E-02
6.77616E-05,2.31445E-02
6.77628E-05,1.33789E-02
6.77640E-05,1.82617E-02
6.77652E-05,1.33789E-02
6.77664E-05,2.31445E-02
6.77676E-05,1.82617E-02
6.77688E-05,2.80273E-02
6.77700E-05,-1.26953E-03
6.77712E-05,8.49609E-03
6.77724E-05,8.49609E-03
6.77736E-05,1.33789E-02
6.77748E-05,8.49609E-03
6.77760E-05,1.82617E-02
6.77772E-05,2.31445E-02
6.77784E-05,1.82617E-02
6.77796E-05,8.49609E-03
6.77808E-05,1.82617E-02
6.77820E-05,1.82617E-02
6.77832E-05,1.33789E-02
6.77844E-05,3.61328E-03
6.77856E-05,1.82617E-02
6.77868E-05,1.33789E-02
6.77880E-05,8.49609E-03
6.77892E-05,8.49609E-03
6.77904E-05,1.33789E-02
6.77916E-05,8.49609E-03
6.77928E-05,1.82617E-02
6.77940E-05,2.80273E-02
6.77952E-05,1.33789E-02
6.77964E-05,8.49609E-03
6.77976E-05,2.31445E-02
6.77988E-05,1.33789E-02
6.78000E-05,8.49609E-03
6.78012E-05,3.61328E-03
6.78024E-05,2.31445E-02
6.78036E-05,-1.26953E-03
6.78048E-05,8.49609E-03
6.78060E-05,-1.26953E-03
6.78072E-05,1.82617E-02
6.78084E-05,1.82617E-02
6.78096E-05,1.82617E-02
6.78108E-05,8.49609E-03
6.78120E-05,1.33789E-02
6.78132E-05,1.82617E-02
6.78144E-05,1.33789E-02
6.78156E-05,-6.15234E-03
6.78168E-05,1.33789E-02
6.78180E-05,8.49609E-03
6.78192E-05,8.49609E-03
6.78204E-05,1.33789E-02
6.78216E-05,3.61328E-03
6.78228E-05,3.61328E-03
6.78240E-05,2.80273E-02
6.78252E-05,2.31445E-02
6.78264E-05,8.49609E-03
6.78276E-05,2.31445E-02
6.78288E-05,8.49609E-03
6.78300E-05,8.49609E-03
6.78312E-05,1.33789E-02
6.78324E-05,1.82617E-02
6.78336E-05,1.82617E-02
6.78348E-05,1.82617E-02
6.78360E-05,1.33789E-02
6.78372E-05,2.31445E-02
6.78384E-05,1.33789E-02
6.78396E-05,3.61328E-03
6.78408E-05,1.33789E-02
6.78420E-05,1.33789E-02
6.78432E-05,1.82617E-02
6.78444E-05,1.33789E-02
6.78456E-05,3.61328E-03
6.78468E-05,1.82617E-02
6.78480E-05,1.82617E-02
6.78492E-05,1.33789E-02
6.78504E-05,8.49609E-03
6.78516E-05,8.49609E-03
6.78528E-05,2.31445E-02
6.78540E-05,1.33789E-02
6.78552E-05,8.49609E-03
6.78564E-05,1.33789E-02
6.78576E-05,1.33789E-02
6.78588E-05,1.82617E-02
6.78600E-05,8.49609E-03
6.78612E-05,2.31445E-02
6.78624E-05,8.49609E-03
6.78636E-05,2.31445E-02
6.78648E-05,1.33789E-02
6.78660E-05,1.82617E-02
6.78672E-05,1.33789E-02
6.78684E-05,1.33789E-02
6.78696E-05,-6.15234E-03
6.78708E-05,1.82617E-02
6.78720E-05,1.33789E-02
6.78732E-05,8.49609E-03
6.78744E-05,1.33789E-02
6.78756E-05,1.33789E-02
6.78768E-05,2.31445E-02
6.78780E-05,1.82617E-02
6.78792E-05,2.80273E-02
6.78804E-05,8.49609E-03
6.78816E-05,8.49609E-03
6.78828E-05,1.33789E-02
6.78840E-05,1.33789E-02
6.78852E-05,1.33789E-02
6.78864E-05,1.82617E-02
6.78876E-05,1.82617E-02
6.78888E-05,8.49609E-03
6.78900E-05,1.33789E-02
6.78912E-05,2.80273E-02
6.78924E-05,8.49609E-03
6.78936E-05,2.31445E-02
6.78948E-05,1.33789E-02
6.78960E-05,1.82617E-02
6.78972E-05,2.31445E-02
6.78984E-05,1.82617E-02
6.78996E-05,3.61328E-03
6.79008E-05,8.49609E-03
6.79020E-05,1.82617E-02
6.79032E-05,1.82617E-02
6.79044E-05,2.80273E-02
6.79056E-05,3.61328E-03
6.79068E-05,1.33789E-02
6.79080E-05,2.80273E-02
6.79092E-05,1.33789E-02
6.79104E-05,2.31445E-02
6.79116E-05,1.33789E-02
6.79128E-05,1.82617E-02
6.79140E-05,1.82617E-02
6.79152E-05,1.33789E-02
6.79164E-05,1.82617E-02
6.79176E-05,1.33789E-02
6.79188E-05,1.82617E-02
6.79200E-05,2.31445E-02
6.79212E-05,3.61328E-03
6.79224E-05,-1.26953E-03
6.79236E-05,1.33789E-02
6.79248E-05,2.31445E-02
6.79260E-05,8.49609E-03
6.79272E-05,1.82617E-02
6.79284E-05,1.33789E-02
6.79296E-05,2.31445E-02
6.79308E-05,1.33789E-02
6.79320E-05,1.82617E-02
6.79332E-05,8.49609E-03
6.79344E-05,2.31445E-02
6.79356E-05,1.33789E-02
6.79368E-05,1.33789E-02
6.79380E-05,-1.26953E-03
6.79392E-05,1.33789E-02
6.79404E-05,1.82617E-02
6.79416E-05,1.82617E-02
6.79428E-05,8.49609E-03
6.79440E-05,1.33789E-02
6.79452E-05,1.33789E-02
6.79464E-05,2.80273E-02
6.79476E-05,3.61328E-03
6.79488E-05,3.61328E-03
6.79500E-05,1.82617E-02
6.79512E-05,2.31445E-02
6.79524E-05,1.82617E-02
6.79536E-05,8.49609E-03
6.79548E-05,-1.26953E-03
6.79560E-05,3.61328E-03
6.79572E-05,8.49609E-03
6.79584E-05,3.29102E-02
6.79596E-05,2.80273E-02
6.79608E-05,8.49609E-03
6.79620E-05,1.33789E-02
6.79632E-05,3.61328E-03
6.79644E-05,-1.26953E-03
6.79656E-05,8.49609E-03
6.79668E-05,1.33789E-02
6.79680E-05,1.82617E-02
6.79692E-05,8.49609E-03
6.79704E-05,1.33789E-02
6.79716E-05,8.49609E-03
6.79728E-05,2.31445E-02
6.79740E-05,1.33789E-02
6.79752E-05,-1.26953E-03
6.79764E-05,8.49609E-03
6.79776E-05,2.31445E-02
6.79788E-05,3.61328E-03
6.79800E-05,-1.26953E-03
6.79812E-05,1.82617E-02
6.79824E-05,2.31445E-02
6.79836E-05,2.80273E-02
6.79848E-05,1.82617E-02
6.79860E-05,1.33789E-02
6.79872E-05,8.49609E-03
6.79884E-05,1.33789E-02
6.79896E-05,1.82617E-02
6.79908E-05,3.61328E-03
6.79920E-05,8.49609E-03
6.79932E-05,1.33789E-02
6.79944E-05,8.49609E-03
6.79956E-05,1.33789E-02
6.79968E-05,8.49609E-03
6.79980E-05,1.82617E-02
6.79992E-05,-1.26953E-03
6.80004E-05,1.82617E-02
6.80016E-05,3.61328E-03
6.80028E-05,-1.26953E-03
6.80040E-05,8.49609E-03
6.80052E-05,8.49609E-03
6.80064E-05,1.33789E-02
6.80076E-05,1.82617E-02
6.80088E-05,2.31445E-02
6.80100E-05,2.80273E-02
6.80112E-05,1.33789E-02
6.80124E-05,1.33789E-02
6.80136E-05,8.49609E-03
6.80148E-05,1.82617E-02
6.80160E-05,2.31445E-02
6.80172E-05,1.33789E-02
6.80184E-05,1.33789E-02
6.80196E-05,3.61328E-03
6.80208E-05,8.49609E-03
6.80220E-05,8.49609E-03
6.80232E-05,1.82617E-02
6.80244E-05,2.80273E-02
6.80256E-05,1.33789E-02
6.80268E-05,2.80273E-02
6.80280E-05,2.31445E-02
6.80292E-05,1.33789E-02
6.80304E-05,2.31445E-02
6.80316E-05,1.82617E-02
6.80328E-05,1.33789E-02
6.80340E-05,8.49609E-03
6.80352E-05,1.82617E-02
6.80364E-05,1.33789E-02
6.80376E-05,3.61328E-03
6.80388E-05,2.80273E-02
6.80400E-05,1.82617E-02
6.80412E-05,1.82617E-02
6.80424E-05,1.33789E-02
6.80436E-05,1.82617E-02
6.80448E-05,1.33789E-02
6.80460E-05,1.82617E-02
6.80472E-05,3.61328E-03
6.80484E-05,1.82617E-02
6.80496E-05,2.31445E-02
6.80508E-05,3.29102E-02
6.80520E-05,1.82617E-02
6.80532E-05,8.49609E-03
6.80544E-05,2.31445E-02
6.80556E-05,1.33789E-02
6.80568E-05,8.49609E-03
6.80580E-05,2.31445E-02
6.80592E-05,3.61328E-03
6.80604E-05,2.31445E-02
6.80616E-05,2.31445E-02
6.80628E-05,8.49609E-03
6.80640E-05,-1.26953E-03
6.80652E-05,1.33789E-02
6.80664E-05,2.80273E-02
6.80676E-05,2.31445E-02
6.80688E-05,2.80273E-02
6.80700E-05,-1.26953E-03
6.80712E-05,1.82617E-02
6.80724E-05,1.33789E-02
6.80736E-05,8.49609E-03
6.80748E-05,1.33789E-02
6.80760E-05,2.31445E-02
6.80772E-05,1.33789E-02
6.80784E-05,2.31445E-02
6.80796E-05,1.82617E-02
6.80808E-05,2.31445E-02
6.80820E-05,1.33789E-02
6.80832E-05,8.49609E-03
6.80844E-05,2.80273E-02
6.80856E-05,3.61328E-03
6.80868E-05,1.33789E-02
6.80880E-05,3.61328E-03
6.80892E-05,8.49609E-03
6.80904E-05,1.82617E-02
6.80916E-05,8.49609E-03
6.80928E-05,3.29102E-02
6.80940E-05,2.31445E-02
6.80952E-05,1.33789E-02
6.80964E-05,8.49609E-03
6.80976E-05,1.33789E-02
6.80988E-05,1.82617E-02
6.81000E-05,2.31445E-02
6.81012E-05,2.80273E-02
6.81024E-05,2.31445E-02
6.81036E-05,3.61328E-03
6.81048E-05,1.82617E-02
6.81060E-05,8.49609E-03
6.81072E-05,1.82617E-02
6.81084E-05,3.61328E-03
6.81096E-05,1.33789E-02
6.81108E-05,1.33789E-02
6.81120E-05,2.31445E-02
6.81132E-05,1.82617E-02
6.81144E-05,3.61328E-03
6.81156E-05,3.61328E-03
6.81168E-05,8.49609E-03
6.81180E-05,8.49609E-03
6.81192E-05,1.82617E-02
6.81204E-05,1.33789E-02
6.81216E-05,3.61328E-03
6.81228E-05,1.33789E-02
6.81240E-05,1.33789E-02
6.81252E-05,1.33789E-02
6.81264E-05,8.49609E-03
6.81276E-05,3.61328E-03
6.81288E-05,1.33789E-02
6.81300E-05,1.82617E-02
6.81312E-05,1.82617E-02
6.81324E-05,3.61328E-03
6.81336E-05,8.49609E-03
6.81348E-05,1.33789E-02
6.81360E-05,3.61328E-03
6.81372E-05,2.31445E-02
6.81384E-05,1.33789E-02
6.81396E-05,8.49609E-03
6.81408E-05,3.61328E-03
6.81420E-05,2.80273E-02
6.81432E-05,8.49609E-03
6.81444E-05,2.80273E-02
6.81456E-05,1.82617E-02
6.81468E-05,3.61328E-03
6.81480E-05,8.49609E-03
6.81492E-05,8.49609E-03
6.81504E-05,1.33789E-02
6.81516E-05,1.33789E-02
6.81528E-05,1.33789E-02
6.81540E-05,8.49609E-03
6.81552E-05,8.49609E-03
6.81564E-05,-1.26953E-03
6.81576E-05,1.33789E-02
6.81588E-05,2.31445E-02
6.81600E-05,2.31445E-02
6.81612E-05,1.33789E-02
6.81624E-05,1.33789E-02
6.81636E-05,1.33789E-02
6.81648E-05,8.49609E-03
6.81660E-05,1.33789E-02
6.81672E-05,-6.15234E-03
6.81684E-05,8.49609E-03
6.81696E-05,1.33789E-02
6.81708E-05,1.33789E-02
6.81720E-05,3.61328E-03
6.81732E-05,1.33789E-02
6.81744E-05,1.82617E-02
6.81756E-05,1.33789E-02
6.81768E-05,1.33789E-02
6.81780E-05,2.31445E-02
6.81792E-05,1.82617E-02
6.81804E-05,2.80273E-02
6.81816E-05,1.33789E-02
6.81828E-05,2.31445E-02
6.81840E-05,8.49609E-03
6.81852E-05,-1.26953E-03
6.81864E-05,8.49609E-03
6.81876E-05,-1.26953E-03
6.81888E-05,2.31445E-02
6.81900E-05,3.61328E-03
6.81912E-05,8.49609E-03
6.81924E-05,-1.26953E-03
6.81936E-05,1.33789E-02
6.81948E-05,3.61328E-03
6.81960E-05,1.33789E-02
6.81972E-05,1.33789E-02
6.81984E-05,8.49609E-03
6.81996E-05,8.49609E-03
6.82008E-05,1.33789E-02
6.82020E-05,2.31445E-02
6.82032E-05,1.33789E-02
6.82044E-05,1.82617E-02
6.82056E-05,2.80273E-02
6.82068E-05,2.31445E-02
6.82080E-05,2.31445E-02
6.82092E-05,2.31445E-02
6.82104E-05,1.33789E-02
6.82116E-05,8.49609E-03
6.82128E-05,1.33789E-02
6.82140E-05,8.49609E-03
6.82152E-05,8.49609E-03
6.82164E-05,1.33789E-02
6.82176E-05,1.82617E-02
6.82188E-05,8.49609E-03
6.82200E-05,1.33789E-02
6.82212E-05,8.49609E-03
6.82224E-05,2.31445E-02
6.82236E-05,3.61328E-03
6.82248E-05,-1.26953E-03
6.82260E-05,1.82617E-02
6.82272E-05,1.82617E-02
6.82284E-05,3.61328E-03
6.82296E-05,3.61328E-03
6.82308E-05,1.33789E-02
6.82320E-05,1.82617E-02
6.82332E-05,-1.26953E-03
6.82344E-05,2.31445E-02
6.82356E-05,8.49609E-03
6.82368E-05,1.82617E-02
6.82380E-05,2.31445E-02
6.82392E-05,1.33789E-02
6.82404E-05,1.82617E-02
6.82416E-05,2.31445E-02
6.82428E-05,1.33789E-02
6.82440E-05,1.82617E-02
6.82452E-05,1.82617E-02
6.82464E-05,1.82617E-02
6.82476E-05,1.82617E-02
6.82488E-05,3.61328E-03
6.82500E-05,1.82617E-02
6.82512E-05,1.33789E-02
6.82524E-05,2.80273E-02
6.82536E-05,2.31445E-02
6.82548E-05,1.33789E-02
6.82560E-05,1.82617E-02
6.82572E-05,-1.26953E-03
6.82584E-05,2.31445E-02
6.82596E-05,2.31445E-02
6.82608E-05,1.82617E-02
6.82620E-05,-1.26953E-03
6.82632E-05,1.33789E-02
6.82644E-05,1.82617E-02
6.82656E-05,3.29102E-02
6.82668E-05,2.31445E-02
6.82680E-05,1.33789E-02
6.82692E-05,1.33789E-02
6.82704E-05,8.49609E-03
6.82716E-05,3.61328E-03
6.82728E-05,2.80273E-02
6.82740E-05,3.29102E-02
6.82752E-05,8.49609E-03
6.82764E-05,1.33789E-02
6.82776E-05,1.33789E-02
6.82788E-05,1.82617E-02
6.82800E-05,1.33789E-02
6.82812E-05,1.33789E-02
